id,trust_value,entities,agents,activities,nodes,edges,diameter,assortativity,acc,acc_e,acc_a,acc_ag,mfd_e_e,mfd_e_a,mfd_e_ag,mfd_a_e,mfd_a_a,mfd_a_ag,mfd_ag_e,mfd_ag_a,mfd_ag_ag,mfd_der,powerlaw_alpha
RouteSet4796.5,0.666666666667,2,0,1,3,3,1,-0.5000000000000001,1.0,1.0,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
RouteSet4796.4,0.666666666667,2,0,1,3,3,1,-0.5000000000000001,1.0,1.0,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
Route33436.0,0.8,11,0,4,15,26,3,-0.13921281669922972,0.8252747252747252,0.8553846153846154,0.75,0,2,1,0,2,0,0,0,0,0,2,-1.0
Building4094.0,0.75,3,0,1,4,4,2,-0.5773502691896258,0.7777777777777778,0.6666666666666666,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
Building31359.0,0.666666666667,2,0,0,2,1,1,-1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,-1.0
Route28203.0,0.8333333333329997,9,0,6,15,26,3,-0.2722074211540951,0.8910910518053374,0.8094093406593407,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
RouteSet11628.1,0.714285714286,11,0,7,18,31,3,-0.37096313845577394,0.8586339586339586,0.8141282959464778,0.9285714285714286,0,2,2,0,2,2,0,0,0,0,2,-1.0
RouteSet11628.2,0.8,4,0,2,6,8,2,-0.4402254531628119,0.8277777777777778,0.825,0.8333333333333333,0,1,1,0,1,0,0,0,0,0,1,-1.0
Route1958.0,0.714285714286,17,0,8,25,55,3,-0.12991816499284373,0.8062840181261235,0.8156760271891852,0.7874999999999999,0,2,2,0,2,2,0,0,0,0,2,-1.0
RouteSet3430.1,0.875,7,0,6,13,18,2,-0.5,0.9300699300699301,0.8701298701298701,1.0,0,1,1,0,1,0,0,0,0,0,1,3.3501225559829577
RouteSet9934.1,0.8333333333329997,5,0,4,9,12,2,-0.5,0.9047619047619048,0.8285714285714285,1.0,0,1,1,0,1,0,0,0,0,0,1,3.263904326937052
RouteSet3468.2,0.9090909090910002,10,0,6,16,24,2,-0.4467670516087703,0.8803571428571427,0.9085714285714286,0.8333333333333334,0,1,1,0,1,0,0,0,0,0,1,-1.0
RouteSet2212.10,0.666666666667,2,0,1,3,3,1,-0.5000000000000001,1.0,1.0,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
RouteSet2212.11,0.666666666667,2,0,1,3,3,1,-0.5000000000000001,1.0,1.0,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
Route33720.0,0.666666666667,3,0,0,3,2,2,-1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,-1.0
Route28312.0,0.8571428571430002,17,0,9,26,56,3,-0.12291574860912324,0.8241913875598087,0.8107157097288675,0.8481481481481481,0,2,2,0,2,2,0,0,0,0,2,-1.0
Building3082.0,0.8333333333329997,13,0,9,22,40,3,-0.2596583812374405,0.8800831443688586,0.8040343915343916,0.9814814814814814,0,2,2,0,2,2,0,0,0,0,2,-1.0
RouteSet19017.1,0.75,3,0,2,5,6,2,-0.5,0.8666666666666666,0.7777777777777778,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
RouteSet18516.1,0.75,3,0,2,5,6,2,-0.5,0.8666666666666666,0.7777777777777777,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
RouteSet11648.1,0.8333333333329997,5,0,4,9,12,2,-0.5,0.9047619047619048,0.8285714285714285,1.0,0,1,1,0,1,0,0,0,0,0,1,3.263904326937052
Route35982.0,0.666666666667,3,0,0,3,2,2,-1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,-1.0
