id,trust_value
Building4878.0,0.75
Route13116.0,0.777777777778
RouteSet5440.2,0.75
Building2365.0,0.833333333333
RouteSet5440.1,0.625
Route59684.0,0.666666666667
Building17584.0,0.833333333333
Building2397.0,0.833333333333
RouteSet9586.1,0.714285714286
Route42709.0,0.833333333333
RouteSet10749.2,0.8
Building6797.0,0.833333333333
Route29271.0,0.833333333333
Building10777.0,0.833333333333
RouteSet9586.2,0.8
Route41093.0,0.857142857143
Route39252.0,0.833333333333
Building12207.0,0.833333333333
Building4862.0,0.75
Route59696.0,0.666666666667
Building23283.0,0.833333333333
Route59867.0,0.666666666667
Route54920.0,0.666666666667
Building21131.0,0.4
Route41496.0,0.75
Route59672.0,0.666666666667
RouteSet2591.1,0.777777777778
Building4806.0,0.833333333333
Building5611.0,0.833333333333
RouteSet12387.1,0.875
Building14114.0,0.833333333333
RouteSet25052.1,0.75
RouteSet1071.2,0.782608695652
RouteSet1071.3,0.666666666667
Building2549.0,0.833333333333
RouteSet1071.1,0.714285714286
RouteSet910.2,0.909090909091
Building19287.0,0.833333333333
RouteSet1071.4,0.666666666667
RouteSet910.1,0.714285714286
Route38008.0,0.75
Building10127.0,0.833333333333
Building20716.0,0.833333333333
Route13682.0,0.6
Building1160.0,0.833333333333
RouteSet21330.1,0.75
Building20117.0,0.833333333333
RouteSet12179.1,0.875
Building7853.0,0.833333333333
Route28582.0,0.875
RouteSet12451.5,0.666666666667
RouteSet1527.10,0.666666666667
RouteSet1527.11,0.333333333333
RouteSet31375.1,0.75
RouteSet12213.1,0.875
Building1140.0,0.833333333333
Building9924.0,0.833333333333
RouteSet31349.1,0.75
RouteSet11769.1,0.833333333333
Building6567.0,0.833333333333
RouteSet7147.1,0.6
RouteSet10062.1,0.75
RouteSet12521.2,0.909090909091
Route9431.0,0.833333333333
Route30618.0,0.8
Building8148.0,0.833333333333
Building2361.0,0.833333333333
Route58777.0,0.666666666667
RouteSet23689.2,0.8
Building9028.0,0.833333333333
RouteSet5817.1,0.875
Route35738.0,0.8
RouteSet18482.1,0.75
Building2555.0,0.833333333333
RouteSet5460.1,0.875
Route34411.0,0.75
Building23799.0,0.4
Building7461.0,0.833333333333
Building23765.0,0.4
RouteSet19187.2,0.727272727273
RouteSet19187.3,0.5
Building4176.0,0.75
RouteSet12155.1,0.714285714286
Route46462.0,0.833333333333
RouteSet19187.4,0.727272727273
RouteSet19187.5,0.5
Building3718.0,0.5
Route37824.0,0.75
Route51826.0,0.875
Building31347.0,0.833333333333
Building9970.0,0.833333333333
Route38019.0,0.75
Route42721.0,0.75
Building4464.0,0.75
Building23643.0,0.833333333333
RouteSet3390.1,0.714285714286
RouteSet3390.2,0.833333333333
Route21535.0,0.666666666667
Route40536.0,0.833333333333
RouteSet9038.1,0.75
Route36918.0,0.8
Route55739.0,0.75
Building2375.0,0.833333333333
Route59274.0,0.666666666667
Route38935.0,0.75
Building4484.0,0.75
Route57305.0,0.75
Building19221.0,0.833333333333
Route29603.0,0.833333333333
Building10625.0,0.833333333333
Building11656.0,0.833333333333
Building18544.0,0.833333333333
Route40044.0,0.833333333333
Building6617.0,0.833333333333
RouteSet7637.1,0.75
Route60878.0,0.666666666667
Building5873.0,0.75
RouteSet20846.3,0.866666666667
RouteSet20846.1,0.714285714286
RouteSet20846.6,0.666666666667
RouteSet20846.7,0.666666666667
RouteSet20846.4,0.645833333333
Building5691.0,0.75
Building7449.0,0.833333333333
RouteSet20846.8,0.333333333333
RouteSet20846.9,0.666666666667
Route54490.0,0.75
Building10030.0,0.833333333333
RouteSet12171.1,0.6
Route27250.0,0.833333333333
RouteSet9030.1,0.75
Route30705.0,0.75
RouteSet31687.1,0.714285714286
Building5635.0,0.833333333333
Route57379.0,0.75
Route37833.0,0.75
Route24276.0,0.833333333333
Building5140.0,0.833333333333
Building6571.0,0.833333333333
Building19229.0,0.833333333333
Building10010.0,0.833333333333
Route22381.0,0.833333333333
Route23122.0,0.923076923077
Route13618.0,0.833333333333
Building31532.0,0.833333333333
Route22550.0,0.666666666667
Route17339.0,0.666666666667
Building9334.0,0.833333333333
Route20239.0,0.777777777778
Route17184.0,0.714285714286
Building31432.0,0.833333333333
Route18464.0,0.833333333333
Building12437.0,0.833333333333
RouteSet6583.1,0.875
Route46288.0,0.833333333333
Route56706.0,0.8
Building21204.0,0.857142857143
Building10723.0,0.833333333333
Route18484.0,0.833333333333
Route41003.0,0.875
Building1574.0,0.833333333333
Route59992.0,0.666666666667
Route35846.0,0.666666666667
RouteSet12151.5,0.5
Building20956.0,0.833333333333
RouteSet7237.1,0.75
Building4184.0,0.5
Route46528.0,0.5
Route57628.0,0.75
RouteSet12151.3,0.5
Route28224.0,0.833333333333
Building32526.0,0.833333333333
Route45888.0,0.833333333333
Building34919.0,0.666666666667
Route44544.0,0.833333333333
Route41041.0,0.833333333333
Building12517.0,0.833333333333
Route34162.0,0.666666666667
Route42336.0,0.75
Building11666.0,0.833333333333
Building31343.0,0.833333333333
Route30759.0,0.75
Route43771.0,0.833333333333
Building5014.0,0.75
Building3622.0,0.75
RouteSet1837.8,0.823529411765
RouteSet1837.9,0.863636363636
Route28403.0,0.923076923077
Route12739.0,0.6
RouteSet10030.6,0.5
RouteSet1837.1,0.7
RouteSet1837.2,0.555555555556
RouteSet1837.3,0.8
RouteSet1837.4,0.7
RouteSet1837.5,0.785714285714
RouteSet1837.6,0.666666666667
RouteSet1837.7,0.818181818182
RouteSet2579.2,0.909090909091
Route825.0,0.75
Building2603.0,0.833333333333
Building18528.0,0.833333333333
Route38776.0,0.75
Route41059.0,0.875
RouteSet823.1,0.875
RouteSet6623.1,0.6
RouteSet6623.2,0.909090909091
Building9510.0,0.75
RouteSet20574.1,0.75
RouteSet1591.1,0.7
RouteSet1591.3,0.875
RouteSet1591.2,0.909090909091
Route34165.0,0.666666666667
Route59376.0,0.666666666667
Route36976.0,0.666666666667
Building12573.0,0.833333333333
Route52818.0,0.833333333333
Route6364.0,0.833333333333
Route12887.0,0.454545454545
Building21224.0,0.8
RouteSet12339.1,0.875
Building35247.0,0.833333333333
Building11658.0,0.833333333333
Building4450.0,0.75
RouteSet9998.1,0.6
Building2709.0,0.833333333333
Route21753.0,0.833333333333
RouteSet10791.1,0.833333333333
Building5905.0,0.75
Route11830.0,0.875
Route50694.0,0.4
Route31069.0,0.75
RouteSet3506.1,0.875
Route30502.0,0.833333333333
Route43730.0,0.777777777778
RouteSet10018.1,0.6
RouteSet10018.2,0.909090909091
Building5621.0,0.833333333333
Route39626.0,0.857142857143
Building2947.0,0.833333333333
Building20135.0,0.833333333333
Building21104.0,0.833333333333
Route60818.0,0.666666666667
Building1544.0,0.75
Route50272.0,0.75
Route2324.0,0.8
Route54261.0,0.833333333333
RouteSet6633.2,0.909090909091
RouteSet6633.1,0.6
RouteSet6801.1,0.75
Building23781.0,0.4
Building4036.0,0.75
Route33941.0,0.666666666667
Building18532.0,0.833333333333
Building23783.0,0.4
Building17312.0,0.4
Route50248.0,0.75
RouteSet20363.1,0.75
Building1092.0,0.833333333333
RouteSet3466.1,0.769230769231
Route40009.0,0.833333333333
Building12317.0,0.833333333333
Route42261.0,0.833333333333
RouteSet12449.1,0.875
Building17787.0,0.833333333333
Building5380.0,0.833333333333
Building2257.0,0.833333333333
Building24880.0,0.4
Building12223.0,0.833333333333
Route42622.0,0.8
Building6375.0,0.75
Route10505.0,0.833333333333
Building31770.0,0.833333333333
Building31229.0,0.833333333333
Building9610.0,0.833333333333
Route39041.0,0.833333333333
Route33222.0,0.833333333333
Route60377.0,0.75
Route18450.0,0.916666666667
RouteSet9960.1,0.833333333333
Building5889.0,0.75
Route18791.0,0.875
Route46896.0,0.833333333333
RouteSet24834.1,0.75
Route61395.0,0.666666666667
Building2475.0,0.833333333333
Building3492.0,0.833333333333
Route60937.0,0.666666666667
RouteSet2565.1,0.875
RouteSet31395.1,0.75
RouteSet23659.2,0.8
RouteSet18301.1,0.75
Building4248.0,0.75
RouteSet7265.1,0.75
Building13695.0,0.833333333333
RouteSet12187.1,0.875
RouteSet24103.1,0.833333333333
RouteSet2263.1,0.692307692308
RouteSet2263.2,0.625
Building2607.0,0.833333333333
RouteSet2263.4,0.909090909091
RouteSet2263.5,0.8
RouteSet2263.6,0.833333333333
RouteSet2263.7,0.833333333333
Building31979.0,0.714285714286
Building9936.0,0.833333333333
RouteSet5703.2,0.666666666667
Route58730.0,0.75
Route48922.0,0.8
Route45779.0,0.833333333333
Building12501.0,0.833333333333
Building7445.0,0.833333333333
RouteSet17517.1,0.875
RouteSet7279.1,0.75
Route34057.0,0.666666666667
Route51197.0,0.75
Route45975.0,0.833333333333
Building20153.0,0.833333333333
Building25034.0,0.4
Route45390.0,0.8
Route48316.0,0.8
Route35376.0,0.5
Route12934.0,0.875
Building6097.0,0.75
Route46386.0,0.833333333333
Building7351.0,0.833333333333
RouteSet12469.3,0.928571428571
RouteSet12469.1,0.6
Route26931.0,0.888888888889
RouteSet8784.1,0.833333333333
RouteSet2671.1,0.6
Route48586.0,0.8
RouteSet2671.2,0.923076923077
RouteSet12197.1,0.75
Building5779.0,0.75
Route48572.0,0.8
Building3142.0,0.833333333333
Route51960.0,0.75
Building4596.0,0.75
RouteSet21657.2,0.8
RouteSet9561.2,0.875
RouteSet20744.3,0.5
Route59606.0,0.666666666667
Route27096.0,0.833333333333
RouteSet9504.1,0.75
Building12265.0,0.833333333333
Route42844.0,0.833333333333
Building7683.0,0.833333333333
Building24521.0,0.833333333333
Route39189.0,0.857142857143
Route57005.0,0.75
RouteSet5364.2,0.875
RouteSet5364.1,0.714285714286
RouteSet12461.1,0.833333333333
RouteSet9918.1,0.75
Building4362.0,0.75
Building21126.0,0.833333333333
Route31125.0,0.666666666667
Building5771.0,0.75
Building6477.0,0.75
Route54300.0,0.8
Building9504.0,0.833333333333
Building7345.0,0.833333333333
RouteSet731.3,0.666666666667
RouteSet731.2,0.454545454545
RouteSet731.1,0.777777777778
RouteSet3096.1,0.875
RouteSet731.4,0.666666666667
RouteSet4950.1,0.875
RouteSet10016.1,0.6
RouteSet12475.1,0.714285714286
RouteSet12475.2,0.8
Building7535.0,0.833333333333
Building2469.0,0.833333333333
Building24148.0,0.833333333333
RouteSet2765.1,0.888888888889
Route40006.0,0.666666666667
Building10092.0,0.833333333333
Route33916.0,0.666666666667
Building5831.0,0.833333333333
RouteSet23365.1,0.75
Building8764.0,0.833333333333
Building5446.0,0.833333333333
Route31034.0,0.8
Route30364.0,0.8
Route13542.0,0.857142857143
Route36323.0,0.75
Route41820.0,0.833333333333
Building10683.0,0.833333333333
Building7279.0,0.833333333333
Route45330.0,0.833333333333
RouteSet9930.1,0.833333333333
Route59782.0,0.666666666667
Building18861.0,0.833333333333
RouteSet20714.1,0.875
Building3816.0,0.75
Building965.0,0.833333333333
Route45310.0,0.833333333333
Route59098.0,0.666666666667
Building18853.0,0.4
Building6467.0,0.75
RouteSet12447.1,0.833333333333
Route13036.0,0.888888888889
RouteSet23647.1,0.833333333333
Route58202.0,0.75
RouteSet6593.3,0.666666666667
Building3324.0,0.5
Building2961.0,0.833333333333
RouteSet2941.1,0.875
RouteSet3024.1,0.875
Building5753.0,0.5
Building20193.0,0.833333333333
Route13167.0,0.818181818182
Building8202.0,0.833333333333
Route48693.0,0.833333333333
Route59910.0,0.666666666667
Route58770.0,0.75
RouteSet23371.3,0.5
RouteSet10729.1,0.833333333333
RouteSet23371.1,0.4
RouteSet23371.4,0.8
Route12091.0,0.833333333333
RouteSet2921.1,0.875
RouteSet2605.1,0.875
Building25467.0,0.833333333333
Building3512.0,0.8
Building4296.0,0.75
Building7045.0,0.75
RouteSet21653.1,0.75
Route6982.0,0.857142857143
RouteSet24511.1,0.833333333333
Route60898.0,0.666666666667
RouteSet894.1,0.875
Route44274.0,0.875
RouteSet7245.2,0.666666666667
RouteSet7245.1,0.6
Building3158.0,0.833333333333
Route29183.0,0.833333333333
Route28358.0,0.9
Route60260.0,0.666666666667
Building18212.0,0.833333333333
Route58945.0,0.8
Route58979.0,0.666666666667
RouteSet2877.1,0.875
RouteSet10755.1,0.833333333333
RouteSet2929.1,0.875
Route41317.0,0.666666666667
Building19241.0,0.428571428571
Route39853.0,0.75
RouteSet5555.1,0.875
Building5743.0,0.833333333333
Building12613.0,0.833333333333
Building3914.0,0.75
Building7849.0,0.833333333333
RouteSet9208.1,0.75
Route27428.0,0.857142857143
Route12085.0,0.833333333333
RouteSet1633.1,0.875
Route40066.0,0.833333333333
Building13948.0,0.833333333333
RouteSet2611.1,0.875
RouteSet22916.1,0.75
Building21320.0,0.8
Building7025.0,0.833333333333
Building31327.0,0.833333333333
Building24543.0,0.4
Building5999.0,0.75
Building24420.0,0.4
Building18839.0,0.833333333333
Route38075.0,0.75
Building31367.0,0.833333333333
RouteSet2279.5,0.8
RouteSet2279.4,0.5
RouteSet2279.1,0.75
Building25052.0,0.833333333333
RouteSet2279.3,0.909090909091
RouteSet2279.2,0.4
RouteSet12587.3,0.928571428571
RouteSet12587.2,0.666666666667
Route54563.0,0.857142857143
Route18847.0,0.875
Building6479.0,0.75
Building2895.0,0.75
Building5843.0,0.75
RouteSet21643.1,0.875
Route59585.0,0.666666666667
RouteSet13520.2,0.833333333333
Route22174.0,0.833333333333
RouteSet13721.1,0.875
Route27400.0,0.875
Route31565.0,0.666666666667
RouteSet9220.1,0.75
Route37997.0,0.75
Building4754.0,0.833333333333
Building3674.0,0.75
RouteSet24816.1,0.75
Route54493.0,0.75
Building12253.0,0.833333333333
Building24553.0,0.4
Route13066.0,0.923076923077
RouteSet8310.1,0.833333333333
Building4950.0,0.833333333333
Building5985.0,0.75
Route41024.0,0.833333333333
Building8252.0,0.833333333333
Building2789.0,0.833333333333
Building3318.0,0.75
Route18439.0,0.888888888889
Building19274.0,0.4
Route31942.0,0.8
Route57462.0,0.75
RouteSet18122.2,0.909090909091
Route39754.0,0.8
Route54809.0,0.75
Route30711.0,0.666666666667
Building5913.0,0.833333333333
Route59756.0,0.666666666667
Building2925.0,0.833333333333
RouteSet1770.8,0.571428571429
RouteSet1770.9,0.666666666667
RouteSet18122.1,0.714285714286
RouteSet1770.1,0.6
RouteSet1770.2,0.666666666667
RouteSet1770.3,0.5
Route25833.0,0.9375
RouteSet1770.5,0.733333333333
Route42704.0,0.833333333333
RouteSet1770.7,0.864864864865
Building12609.0,0.833333333333
RouteSet23703.2,0.8
Building4722.0,0.75
Building3646.0,0.5
RouteSet4788.1,0.692307692308
RouteSet12365.1,0.6
RouteSet12365.2,0.909090909091
Building7137.0,0.833333333333
Building2273.0,0.833333333333
Route61612.0,0.666666666667
Route44687.0,0.833333333333
RouteSet1784.1,0.375
Route33848.0,0.666666666667
RouteSet1784.2,0.909090909091
Building5132.0,0.75
Building2795.0,0.833333333333
Route24898.0,0.833333333333
Route52207.0,0.75
Building35294.0,0.8
Building12393.0,0.833333333333
RouteSet8226.1,0.833333333333
Building4068.0,0.75
Route29795.0,0.833333333333
Building11704.0,0.833333333333
Building18187.0,0.4
Route33938.0,0.666666666667
RouteSet2391.2,0.909090909091
RouteSet2391.1,0.714285714286
Route39135.0,0.75
Route21861.0,0.833333333333
Route39290.0,0.833333333333
Building6403.0,0.75
RouteSet12359.1,0.714285714286
Route40416.0,0.833333333333
RouteSet12359.3,0.928571428571
Route18833.0,0.714285714286
Route56863.0,0.666666666667
Route46819.0,0.75
RouteSet2803.1,0.875
RouteSet11662.1,0.833333333333
Building21084.0,0.8
RouteSet8250.1,0.714285714286
RouteSet8250.2,0.777777777778
Route35646.0,0.666666666667
RouteSet12379.1,0.833333333333
Building24761.0,0.833333333333
Building24847.0,0.833333333333
Route898.0,0.833333333333
Building9671.0,0.833333333333
Route54655.0,0.75
Building23661.0,0.428571428571
Route59651.0,0.666666666667
Building7545.0,0.833333333333
Route48371.0,0.8
RouteSet1117.1,0.875
Building9926.0,0.833333333333
Route58053.0,0.833333333333
Building7737.0,0.833333333333
Building3332.0,0.75
Building1539.0,0.833333333333
Building23653.0,0.833333333333
Building25005.0,0.833333333333
Building12383.0,0.833333333333
Route38737.0,0.75
Building4052.0,0.75
RouteSet24094.1,0.833333333333
RouteSet25210.1,0.833333333333
RouteSet3224.1,0.714285714286
RouteSet3224.2,0.909090909091
RouteSet2385.5,0.666666666667
RouteSet2385.4,0.666666666667
Route24903.0,0.888888888889
RouteSet2385.1,0.5
RouteSet2385.3,0.875
RouteSet2385.2,0.714285714286
Route51418.0,0.8
Building1525.0,0.833333333333
Route45867.0,0.833333333333
Building11574.0,0.833333333333
RouteSet12299.1,0.875
Building19307.0,0.833333333333
Building23823.0,0.833333333333
Building10761.0,0.833333333333
RouteSet18526.1,0.4
Building9586.0,0.75
RouteSet24436.1,0.833333333333
Building6185.0,0.75
Route54649.0,0.857142857143
Route53373.0,0.8
Building8234.0,0.833333333333
RouteSet13769.1,0.875
RouteSet25218.1,0.75
Route10169.0,0.8125
Route36355.0,0.75
Route57156.0,0.75
Building2787.0,0.833333333333
Route31865.0,0.666666666667
Route60942.0,0.666666666667
RouteSet25322.1,0.833333333333
Route40979.0,0.833333333333
Building7727.0,0.833333333333
Building5208.0,0.75
Building3782.0,0.5
Route58444.0,0.75
Building24861.0,0.833333333333
Route47721.0,0.75
RouteSet3252.1,0.875
Building9798.0,0.833333333333
Route51430.0,0.75
RouteSet5661.1,0.875
Route38984.0,0.833333333333
RouteSet24168.1,0.833333333333
Route35971.0,0.75
Route59699.0,0.666666666667
Building31579.0,0.4
Building9222.0,0.833333333333
Route40997.0,0.833333333333
RouteSet2867.2,0.909090909091
RouteSet2867.1,0.6
Route59330.0,0.666666666667
Route42286.0,0.888888888889
Route43196.0,0.833333333333
Route13361.0,0.888888888889
Route59445.0,0.666666666667
Route61783.0,0.666666666667
Building24798.0,0.4
Route13511.0,0.9
Route39107.0,0.833333333333
RouteSet11803.1,0.714285714286
RouteSet8776.1,0.75
Building4220.0,0.75
Building12449.0,0.833333333333
Route45908.0,0.833333333333
Building18309.0,0.833333333333
Building23649.0,0.833333333333
Route39734.0,0.833333333333
Route59639.0,0.666666666667
Building3012.0,0.833333333333
Route41542.0,0.857142857143
RouteSet25457.1,0.833333333333
RouteSet4756.2,0.909090909091
RouteSet4756.1,0.6
Route56698.0,0.8
RouteSet11748.2,0.8
Building5679.0,0.4
RouteSet10655.1,0.833333333333
RouteSet11748.1,0.714285714286
Building7297.0,0.833333333333
RouteSet18275.1,0.714285714286
RouteSet18275.2,0.909090909091
RouteSet2292.1,0.769230769231
RouteSet2292.2,0.909090909091
Route47421.0,0.8
Route13274.0,0.545454545455
Building5971.0,0.75
Building12313.0,0.833333333333
Route33788.0,0.833333333333
Building4502.0,0.75
RouteSet2463.2,0.909090909091
RouteSet2463.1,0.714285714286
RouteSet1752.4,0.8
RouteSet1752.5,0.666666666667
RouteSet3482.1,0.777777777778
RouteSet1752.1,0.7
RouteSet1752.2,0.782608695652
RouteSet1752.3,0.666666666667
RouteSet10735.2,0.875
Building7739.0,0.833333333333
Building3910.0,0.5
Route37928.0,0.75
Route48329.0,0.833333333333
Building3540.0,0.75
RouteSet2693.1,0.75
RouteSet2693.2,0.909090909091
Route34795.0,0.8
Building10058.0,0.833333333333
Route58047.0,0.75
RouteSet1192.10,0.666666666667
RouteSet1192.11,0.714285714286
RouteSet1192.12,0.857142857143
Route38326.0,0.75
RouteSet1192.14,0.833333333333
Building4116.0,0.75
RouteSet10649.1,0.833333333333
Building3560.0,0.5
Building31925.0,0.833333333333
Route47810.0,0.8
Route18552.0,0.75
Route24390.0,0.9
RouteSet18261.1,0.75
Building7159.0,0.833333333333
RouteSet6579.1,0.875
RouteSet6779.1,0.75
Building9159.0,0.833333333333
Route59570.0,0.666666666667
Building21222.0,0.833333333333
Building7805.0,0.833333333333
Route13571.0,0.857142857143
RouteSet2339.1,0.714285714286
RouteSet2339.2,0.909090909091
Route53307.0,0.833333333333
Route60030.0,0.666666666667
Building4566.0,0.75
RouteSet24531.1,0.75
Building7597.0,0.833333333333
Building2285.0,0.833333333333
Route44973.0,0.833333333333
Building1724.0,0.833333333333
Building2647.0,0.833333333333
Route30547.0,0.8
Route39010.0,0.833333333333
Route35871.0,0.833333333333
Building10781.0,0.833333333333
Route13436.0,0.833333333333
Building5092.0,0.5
Building2663.0,0.833333333333
RouteSet11680.1,0.833333333333
Building12461.0,0.833333333333
RouteSet3498.1,0.875
Building25409.0,0.833333333333
Route9261.0,0.875
RouteSet3368.1,0.875
RouteSet6023.1,0.714285714286
RouteSet10789.3,0.714285714286
Route54089.0,0.8
Route18502.0,0.833333333333
Building8130.0,0.833333333333
Route58087.0,0.75
Building2869.0,0.833333333333
RouteSet7363.1,0.75
Route44806.0,0.833333333333
RouteSet23707.1,0.75
RouteSet20737.1,0.75
Building8110.0,0.833333333333
Route37111.0,0.8
Building5555.0,0.833333333333
RouteSet12541.1,0.833333333333
Route13006.0,0.888888888889
RouteSet8154.3,0.714285714286
RouteSet8154.2,0.666666666667
RouteSet8154.1,0.714285714286
Route36198.0,0.75
Building20854.0,0.833333333333
Route42173.0,0.75
Building9125.0,0.833333333333
Route34675.0,0.833333333333
RouteSet11744.1,0.833333333333
Route29798.0,0.923076923077
Building8731.0,0.833333333333
Building8276.0,0.75
RouteSet23809.1,0.833333333333
Building12453.0,0.833333333333
RouteSet4968.1,0.714285714286
Route18341.0,0.833333333333
Building11680.0,0.833333333333
Route44778.0,0.833333333333
Building23621.0,0.4
Building5613.0,0.6
Route17255.0,0.882352941176
RouteSet2455.1,0.571428571429
RouteSet2455.2,0.909090909091
Building24609.0,0.4
Building2717.0,0.833333333333
Building904.0,0.833333333333
RouteSet23815.1,0.833333333333
RouteSet11720.1,0.6
Building3888.0,0.75
RouteSet11720.2,0.909090909091
RouteSet3230.1,0.875
Route45675.0,0.833333333333
Route35008.0,0.8
Building6565.0,0.833333333333
RouteSet7145.1,0.6
Building766.0,0.333333333333
Building12477.0,0.833333333333
Route1709.0,0.9
Building6541.0,0.75
Route38841.0,0.75
Route44723.0,0.857142857143
Building4714.0,0.833333333333
Route61986.0,0.666666666667
RouteSet13545.1,0.875
Building18386.0,0.833333333333
Building3954.0,0.75
Building6587.0,0.833333333333
Route33516.0,0.833333333333
Route38595.0,0.666666666667
Building784.0,0.833333333333
Route58327.0,0.75
Building25463.0,0.714285714286
Building4402.0,0.75
RouteSet4824.1,0.833333333333
RouteSet18244.2,0.909090909091
Building2385.0,0.833333333333
Building7743.0,0.833333333333
Route61758.0,0.666666666667
RouteSet19185.1,0.777777777778
RouteSet19185.2,0.909090909091
RouteSet7439.1,0.75
Building12311.0,0.833333333333
Route60464.0,0.666666666667
Route27496.0,0.888888888889
Building2513.0,0.833333333333
Building3074.0,0.833333333333
Building11593.0,0.833333333333
Route1410.0,0.153846153846
RouteSet8164.2,0.875
RouteSet8164.1,0.6
RouteSet24220.1,0.75
Building5306.0,0.75
RouteSet12395.1,0.875
Building24547.0,0.4
Building8212.0,0.833333333333
Building9988.0,0.833333333333
RouteSet24110.1,0.833333333333
RouteSet23775.2,0.8
Building3918.0,0.75
RouteSet4770.1,0.875
Route41099.0,0.857142857143
Route55200.0,0.8
Building37869.0,0.666666666667
RouteSet19199.2,0.909090909091
RouteSet19199.1,0.714285714286
Route61096.0,0.666666666667
Building5322.0,0.5
Building7125.0,0.833333333333
RouteSet11742.1,0.833333333333
Route1426.0,0.375
Building2855.0,0.833333333333
RouteSet19205.1,0.4
Building17143.0,0.833333333333
Route40218.0,0.833333333333
RouteSet5703.1,0.777777777778
Route48959.0,0.833333333333
Building23469.0,0.4
RouteSet25455.1,0.75
RouteSet12505.1,0.833333333333
Building7233.0,0.833333333333
RouteSet23709.1,0.6
Route41799.0,0.833333333333
Building18158.0,0.833333333333
Building21423.0,0.8
RouteSet21106.1,0.875
RouteSet7425.1,0.75
Route46806.0,0.8
RouteSet9072.1,0.75
RouteSet3532.2,0.777777777778
Route18714.0,0.928571428571
Route51125.0,0.833333333333
RouteSet19287.1,0.75
Building23759.0,0.4
Building18059.0,0.833333333333
Route61643.0,0.666666666667
Building5374.0,0.833333333333
Building11730.0,0.833333333333
RouteSet7445.1,0.75
RouteSet1595.6,0.666666666667
Route18402.0,0.833333333333
RouteSet16492.4,0.875
Route41085.0,0.857142857143
Building36037.0,0.4
RouteSet16492.1,0.6
RouteSet16492.2,0.823529411765
RouteSet16492.3,0.5
Route59191.0,0.666666666667
Building2867.0,0.833333333333
Route9444.0,0.625
Building3440.0,0.833333333333
Building31791.0,0.833333333333
Route34378.0,0.666666666667
Route13593.0,0.833333333333
Building10649.0,0.833333333333
RouteSet21296.1,0.833333333333
Building3964.0,0.75
Route54625.0,0.833333333333
Building24607.0,0.4
Building7795.0,0.833333333333
RouteSet20419.1,0.875
Building1591.0,0.833333333333
RouteSet12565.1,0.833333333333
Building3420.0,0.833333333333
RouteSet20828.1,0.75
Building3626.0,0.75
RouteSet12519.1,0.833333333333
Route10858.0,0.833333333333
Route39278.0,0.833333333333
Building5250.0,0.75
Building2411.0,0.833333333333
Route27923.0,0.833333333333
Building12571.0,0.833333333333
Route11335.0,0.909090909091
RouteSet31356.1,0.75
RouteSet23478.1,0.75
Route56955.0,0.75
Building20711.0,0.666666666667
Building4802.0,0.833333333333
Route6902.0,0.75
RouteSet2701.1,0.875
Building23701.0,0.4
Route58148.0,0.75
RouteSet7809.1,0.75
Building13743.0,0.428571428571
RouteSet7301.2,0.875
Route41350.0,0.666666666667
Building19373.0,0.428571428571
RouteSet7301.1,0.6
Route35327.0,0.8
Route40564.0,0.875
Building23721.0,0.4
RouteSet2212.12,0.666666666667
Building11597.0,0.833333333333
Building2419.0,0.833333333333
RouteSet20936.1,0.714285714286
Route38491.0,0.75
Route18729.0,0.952380952381
Route54830.0,0.75
RouteSet3468.1,0.6
Route55409.0,0.75
Route48678.0,0.8
RouteSet20642.1,0.75
RouteSet1533.1,0.75
RouteSet10066.1,0.6
Route58347.0,0.75
Building5052.0,0.75
Building6003.0,0.75
Route39266.0,0.833333333333
Building4868.0,0.75
Route30478.0,0.8
Building5675.0,0.833333333333
Building18735.0,0.833333333333
Building10669.0,0.833333333333
RouteSet6107.1,0.833333333333
Building2437.0,0.4
RouteSet9332.1,0.75
RouteSet11664.3,0.722222222222
Route10955.0,0.909090909091
RouteSet3364.1,0.875
Building5346.0,0.833333333333
Building3094.0,0.833333333333
RouteSet2212.8,0.5
Route29389.0,0.9
Building20191.0,0.833333333333
Building5669.0,0.833333333333
Building1522.0,0.75
Building2687.0,0.833333333333
Building9908.0,0.833333333333
Route40353.0,0.833333333333
Route53236.0,0.666666666667
Building9956.0,0.833333333333
RouteSet20213.2,0.909090909091
Route30463.0,0.8
RouteSet7829.1,0.6
Building3774.0,0.75
Route12966.0,0.909090909091
Route59436.0,0.666666666667
Route48741.0,0.8
Building24802.0,0.833333333333
Building10675.0,0.833333333333
Building31411.0,0.833333333333
Building5362.0,0.833333333333
Route28028.0,0.833333333333
RouteSet31371.1,0.75
Building7823.0,0.75
Building17322.0,0.833333333333
Building6631.0,0.833333333333
Building4420.0,0.5
Building4398.0,0.75
Route25718.0,0.833333333333
Route31008.0,0.666666666667
RouteSet1176.4,0.913043478261
RouteSet1176.5,0.8125
RouteSet1176.6,0.666666666667
Route40930.0,0.833333333333
Building9072.0,0.833333333333
RouteSet1176.1,0.7
RouteSet1176.2,0.666666666667
RouteSet1176.3,0.85
RouteSet3034.1,0.875
RouteSet2304.3,0.666666666667
Building35475.0,0.8
Route12073.0,0.857142857143
Route43265.0,0.888888888889
RouteSet2304.4,0.642857142857
RouteSet21334.1,0.875
Building9932.0,0.833333333333
Route38806.0,0.75
Building4818.0,0.833333333333
Building2617.0,0.833333333333
Building7857.0,0.833333333333
